,Unnamed: 0,filename,n_samples,epoch,time,f1_macro,n_neighbors,metric,iteration
378,378,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,2000,0,1.7770583629608154,0.613519558556474,17,l1,1.0
379,379,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,2000,1,1.553189992904663,0.4770418260984299,9,l1,1.0
380,380,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,2000,2,1.4388554096221924,0.6576655052264808,11,l1,1.0
381,381,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,2000,3,1.53881573677063,0.6189473684210527,14,l1,1.0
382,382,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,2000,4,1.4503488540649414,0.558611955420466,3,l1,1.0
383,383,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,2000,5,1.098405838012695,0.6666666666666666,2,cosine,1.0
384,384,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,500,0,0.4787411689758301,0.5846431797651309,10,l1,2.0
385,385,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,500,1,0.4045140743255615,0.6863070863070863,15,l2,2.0
386,386,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,500,2,0.4435958862304687,0.5429543968801425,13,l1,2.0
387,387,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,500,3,0.5378658771514893,0.6293835363602805,17,cosine,2.0
388,388,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,500,4,0.4893672466278076,0.6296707362190159,13,l1,2.0
389,389,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,500,5,0.4074196815490722,0.5727312201476336,14,cosine,2.0
390,390,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,0,1.0300612449645996,0.6054158607350096,14,cosine,2.0
391,391,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,1,0.8291082382202148,0.6813056919439898,4,l1,2.0
392,392,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,2,1.078169345855713,0.6319645267013688,10,l2,2.0
393,393,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,3,0.7361853122711182,0.7769961963034918,16,l1,2.0
394,394,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,4,1.194441318511963,0.6683333333333333,11,l1,2.0
395,395,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,5,0.7451221942901611,0.6322507122507123,13,cosine,2.0
396,396,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1500,0,0.9493873119354248,0.6045123177476119,14,cosine,2.0
397,397,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1500,1,1.820906400680542,0.5269192422731804,16,l2,2.0
398,398,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1500,2,1.0432898998260498,0.5814216701173223,16,l2,2.0
399,399,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1500,3,0.8277168273925781,0.6603577910292974,4,cosine,2.0
400,400,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1500,4,0.966087818145752,0.6049609810479376,15,l2,2.0
401,401,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1500,5,0.9488534927368164,0.6954742978272389,15,cosine,2.0
402,402,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,2000,0,1.6852242946624756,0.5287576337617355,3,l1,2.0
403,403,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,2000,1,1.330751657485962,0.525925925925926,13,l1,2.0
404,404,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,2000,2,1.6327929496765137,0.684088693957115,16,l1,2.0
405,405,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,2000,3,1.2687883377075195,0.710886411430876,12,l2,2.0
406,406,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,2000,4,2.275913715362549,0.674882327770646,11,l1,2.0
407,407,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,2000,5,1.3176662921905518,0.6971224853577795,11,l1,2.0
408,408,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,500,0,0.3978450298309326,0.5180311890838206,7,cosine,3.0
409,409,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,500,1,0.8918569087982178,0.5919024614676789,5,l2,3.0
410,410,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,500,2,0.4084682464599609,0.6703991028763191,17,cosine,3.0
411,411,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,500,3,0.5217475891113281,0.6047138047138048,17,cosine,3.0
412,412,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,500,4,0.3914456367492676,0.5711681272656882,1,l2,3.0
413,413,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,500,5,0.6124286651611328,0.6778947368421052,13,l2,3.0
414,414,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,0,0.7208340167999268,0.6255736337088026,12,l2,3.0
415,415,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,1,0.6630017757415771,0.5359481243391245,17,cosine,3.0
416,416,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,2,0.620091438293457,0.6046137753346953,17,cosine,3.0
417,417,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,3,0.7232346534729004,0.6402597402597403,13,l2,3.0
418,418,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,4,0.9667670726776124,0.610159127232298,15,l1,3.0
419,419,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,5,0.7451810836791992,0.5503045341755018,10,cosine,3.0
420,420,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1500,0,1.0458333492279053,0.5144530577088716,18,l2,3.0
421,421,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1500,1,0.9598791599273682,0.5641325536062378,19,l1,3.0
422,422,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1500,2,0.993434190750122,0.6504551455770967,9,l2,3.0
423,423,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1500,3,1.1117620468139648,0.6511111111111112,7,l1,3.0
424,424,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1500,4,1.014786958694458,0.6213768115942029,4,l1,3.0
425,425,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1500,5,1.4377317428588867,0.6953240969816923,16,cosine,3.0
426,426,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,2000,0,1.6062777042388916,0.6752056404230317,13,l1,3.0
427,427,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,2000,1,1.9411170482635496,0.509949604777191,18,l1,3.0
428,428,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,2000,2,1.134690523147583,0.5293535293535293,15,cosine,3.0
429,429,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,2000,3,1.115454912185669,0.676121128631522,10,cosine,3.0
430,430,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,2000,4,1.9908266067504885,0.6533410027801745,13,l1,3.0
431,431,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,2000,5,1.2762243747711182,0.5531538992408558,13,cosine,3.0
432,432,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,0,0.3948926925659179,0.6081060380792762,14,cosine,1.0
433,433,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,1,0.4570307731628418,0.6247780468119452,8,cosine,1.0
434,434,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,2,0.4091615676879883,0.6616621682411156,3,l1,1.0
435,435,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,3,0.4173307418823242,0.7002890899949724,15,l1,1.0
436,436,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,4,0.3977572917938232,0.6267146890771249,10,cosine,1.0
437,437,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,5,0.4784214496612549,0.6142600089968511,16,l1,1.0
438,438,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,0,0.8668787479400635,0.6926758877978391,14,cosine,1.0
439,439,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,1,1.349417209625244,0.6153846153846153,18,l1,1.0
440,440,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,2,0.7169411182403564,0.5494963313020769,15,l1,1.0
441,441,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,3,0.8870482444763184,0.5800224466891133,17,cosine,1.0
442,442,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,4,0.5815348625183105,0.6514254514254515,12,cosine,1.0
443,443,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,5,0.6515684127807617,0.6506127450980392,13,cosine,1.0
444,444,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1500,0,1.0275170803070068,0.6218200100553042,18,cosine,1.0
445,445,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1500,1,1.162886619567871,0.5556587080546231,3,l1,1.0
446,446,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1500,2,0.908381462097168,0.5272948370509346,14,cosine,1.0
447,447,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1500,3,0.9607176780700684,0.6472250552439232,15,l2,1.0
448,448,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1500,4,1.0543131828308103,0.5730096046024085,5,l1,1.0
449,449,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1500,5,0.8769965171813965,0.5250492766947352,19,cosine,1.0
450,450,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,2000,0,1.3434069156646729,0.6769813616503512,6,l1,1.0
451,451,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,2000,1,1.349017858505249,0.5611965811965812,18,cosine,1.0
452,452,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,2000,2,1.4836504459381104,0.613360944930204,17,l1,1.0
453,453,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,2000,3,1.3086678981781006,0.5966997516903626,13,l1,1.0
454,454,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,2000,4,1.0543019771575928,0.7086397473494248,18,cosine,1.0
455,455,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,2000,5,1.349806785583496,0.4907059314954051,9,l1,1.0
456,456,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,0,0.5165390968322754,0.6169816074577978,13,l2,2.0
457,457,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,1,0.464125394821167,0.503869541182974,13,l2,2.0
458,458,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,2,0.4555330276489258,0.5751515151515152,5,cosine,2.0
459,459,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,3,0.4658389091491699,0.6999444097005073,14,cosine,2.0
460,460,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,4,0.4352090358734131,0.6400552104899931,1,l2,2.0
461,461,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,5,0.4638671875,0.6099377082427929,17,cosine,2.0
462,462,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,0,0.7318148612976074,0.5009894867037724,10,l2,2.0
463,463,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,1,1.1894099712371826,0.6780761619021459,17,l2,2.0
464,464,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,2,0.978912591934204,0.645637050288213,9,l1,2.0
465,465,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,3,0.6467773914337158,0.4998556998556998,13,cosine,2.0
466,466,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,4,0.8235552310943604,0.6386203604248717,13,l2,2.0
467,467,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,5,0.6243064403533936,0.6715617715617714,14,cosine,2.0
468,468,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1500,0,2.0925800800323486,0.638855116514691,14,l1,2.0
469,469,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1500,1,1.0637071132659912,0.538440303657695,13,l1,2.0
470,470,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1500,2,0.9665472507476808,0.6232998885172799,11,cosine,2.0
471,471,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1500,3,1.039256572723389,0.6893210114234373,10,l2,2.0
472,472,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1500,4,0.8847730159759521,0.5570750237416905,9,cosine,2.0
473,473,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1500,5,0.849597692489624,0.6070582255014091,7,cosine,2.0
474,474,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,2000,0,1.2837164402008057,0.6021052631578948,16,l2,2.0
475,475,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,2000,1,1.3308236598968506,0.6034905082669932,9,l2,2.0
476,476,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,2000,2,1.9923992156982424,0.6582687338501292,16,l1,2.0
477,477,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,2000,3,1.3268492221832275,0.7606119370825253,15,l2,2.0
478,478,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,2000,4,1.1094777584075928,0.5253584560823307,19,cosine,2.0
479,479,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,2000,5,1.0623173713684082,0.6216397849462365,18,cosine,2.0
480,480,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,0,0.3920357227325439,0.6453984287317621,9,l2,3.0
481,481,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,1,0.5914690494537354,0.6893239540074018,3,l2,3.0
482,482,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,2,0.3986186981201172,0.7276040342401898,7,l1,3.0
483,483,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,3,0.3875205516815185,0.5332735535986634,13,cosine,3.0
484,484,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,4,0.5214993953704834,0.6358416945373467,15,l1,3.0
485,485,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,5,0.4312307834625244,0.564818289208533,13,cosine,3.0
486,486,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,0,0.6436045169830322,0.5776804947536655,14,l1,3.0
487,487,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,1,1.3277888298034668,0.6007041779731336,11,l1,3.0
488,488,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,2,0.8412342071533203,0.5638352638352638,13,l1,3.0
489,489,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,3,0.919548749923706,0.6137758188574886,18,l1,3.0
490,490,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,4,0.8281605243682861,0.5596357413002598,17,cosine,3.0
491,491,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,5,0.8087711334228516,0.5809471789808337,4,l1,3.0
492,492,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1500,0,1.1814582347869873,0.6076648076648077,1,l1,3.0
493,493,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1500,1,0.9047360420227052,0.5805675805675806,13,l2,3.0
494,494,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1500,2,1.4322094917297363,0.5945875618006765,9,l2,3.0
495,495,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1500,3,1.3939881324768066,0.7568922305764411,7,l2,3.0
496,496,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1500,4,1.1321640014648438,0.7108724108724109,10,cosine,3.0
497,497,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1500,5,1.1930148601531982,0.5874534821903242,18,l1,3.0
498,498,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,2000,0,1.337216854095459,0.5949276042155298,19,l1,3.0
499,499,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,2000,1,1.377256155014038,0.5011619205167592,13,l1,3.0
500,500,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,2000,2,1.2949204444885254,0.634257434415101,9,l1,3.0
501,501,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,2000,3,1.5098915100097656,0.6376941457586619,19,l1,3.0
502,502,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,2000,4,1.893946409225464,0.5211965811965812,7,l1,3.0
503,503,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,2000,5,1.5513155460357666,0.6877842551383578,10,l1,3.0
504,504,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,0,0.5299768447875977,0.5828554360812426,18,cosine,1.0
505,505,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,1,0.4110105037689209,0.6119894598155468,19,l1,1.0
506,506,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,2,0.4769525527954101,0.6850664767331435,7,l2,1.0
507,507,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,3,0.3815469741821289,0.7225589225589225,6,cosine,1.0
508,508,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,4,0.4087710380554199,0.6908029136831679,6,l1,1.0
509,509,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,5,0.6000168323516846,0.7460872460872462,11,l2,1.0
510,510,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,0,0.8625869750976562,0.603992303992304,19,l1,1.0
511,511,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,1,0.5948696136474609,0.532803138066296,11,cosine,1.0
512,512,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,2,1.190047025680542,0.6014029180695847,13,l1,1.0
513,513,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,3,0.7841196060180664,0.6322006809811689,16,l1,1.0
514,514,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,4,0.9167318344116212,0.762962962962963,18,cosine,1.0
515,515,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,5,0.686976432800293,0.6667714884696018,9,l1,1.0
516,516,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1500,0,1.1223223209381104,0.5745861746782134,1,l1,1.0
517,517,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1500,1,1.4631776809692385,0.665705329153605,8,l2,1.0
518,518,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1500,2,0.877685546875,0.561025641025641,12,l2,1.0
519,519,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1500,3,0.9577300548553468,0.6346159684274438,18,l1,1.0
520,520,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1500,4,1.6547417640686035,0.6485833969583789,15,cosine,1.0
521,521,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1500,5,1.360285758972168,0.6902516053584309,15,l1,1.0
522,522,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,2000,0,1.4214961528778076,0.6207575500028332,5,l1,1.0
523,523,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,2000,1,1.2693898677825928,0.6172222222222222,18,cosine,1.0
524,524,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,2000,2,1.0919880867004397,0.5630252100840335,1,cosine,1.0
525,525,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,2000,3,1.321401596069336,0.695602642971064,17,cosine,1.0
526,526,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,2000,4,1.3553225994110107,0.6828883803712179,16,l1,1.0
527,527,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,2000,5,1.1322903633117676,0.7118409049443531,9,cosine,1.0
528,528,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,0,0.4423666000366211,0.4708994708994709,5,cosine,2.0
529,529,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,1,0.4840085506439209,0.626060606060606,19,l2,2.0
530,530,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,2,0.4938039779663086,0.6477703455964325,17,l1,2.0
531,531,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,3,0.4679858684539795,0.6497942212227926,15,l1,2.0
532,532,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,4,0.5351259708404541,0.7302809066889168,19,l2,2.0
533,533,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,5,0.4907886981964111,0.81995781995782,6,l1,2.0
534,534,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,0,0.7260055541992188,0.6160804309624637,5,cosine,2.0
535,535,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,1,0.8458898067474365,0.5483870967741935,16,l2,2.0
536,536,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,2,0.6711900234222412,0.6383077339950655,19,l1,2.0
537,537,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,3,1.1759545803070068,0.6252729155954962,18,l2,2.0
538,538,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,4,0.6696887016296387,0.6199101527403414,19,l2,2.0
539,539,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,5,0.778170108795166,0.755130326558898,17,cosine,2.0
540,540,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1500,0,1.0968973636627195,0.4932748538011696,18,cosine,2.0
541,541,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1500,1,1.1532604694366455,0.5564373897707231,10,cosine,2.0
542,542,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1500,2,1.4658424854278564,0.6479431800909229,17,l1,2.0
543,543,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1500,3,0.9646809101104736,0.6238095238095238,13,cosine,2.0
544,544,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1500,4,2.084650993347168,0.6938704795847652,19,cosine,2.0
545,545,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1500,5,0.7873609066009521,0.6228937728937729,1,l1,2.0
546,546,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,2000,0,1.3278181552886963,0.560585446299732,3,l1,2.0
547,547,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,2000,1,1.5850934982299805,0.6143643643643644,11,l2,2.0
548,548,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,2000,2,1.6258656978607178,0.6192511192511192,14,cosine,2.0
549,549,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,2000,3,1.2463774681091309,0.6017132779037541,1,l1,2.0
550,550,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,2000,4,1.1948018074035645,0.7412910718968941,19,l1,2.0
551,551,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,2000,5,1.1228225231170654,0.7052028104659683,8,cosine,2.0
552,552,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,0,0.4039628505706787,0.569634631160472,5,l2,3.0
553,553,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,1,0.4768469333648681,0.6607612860236549,19,l2,3.0
554,554,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,2,0.4798102378845215,0.7424067414914096,12,l2,3.0
555,555,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,3,0.4702107906341553,0.7718253968253969,17,cosine,3.0
556,556,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,4,0.5453581809997559,0.6756106547606148,17,cosine,3.0
557,557,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,5,0.4721579551696777,0.773888888888889,10,l1,3.0
558,558,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,0,0.8052277565002441,0.4934343434343434,3,l2,3.0
559,559,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,1,0.7887008190155029,0.5791401580875265,15,l2,3.0
560,560,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,2,0.9361326694488524,0.5580516331479104,19,l2,3.0
561,561,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,3,0.8354179859161377,0.7129116562818538,9,cosine,3.0
562,562,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,4,0.8043215274810791,0.6959183673469388,15,l1,3.0
563,563,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,5,0.6823434829711914,0.7854367854367853,18,l2,3.0
564,564,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1500,0,0.7363901138305664,0.4962292609351433,9,cosine,3.0
565,565,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1500,1,1.4277195930480957,0.4835160111755856,9,l2,3.0
566,566,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1500,2,1.055575609207153,0.6469989493039138,6,cosine,3.0
567,567,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1500,3,0.9345102310180664,0.6445133505598621,7,l2,3.0
568,568,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1500,4,0.7852063179016113,0.7348743210812175,11,cosine,3.0
569,569,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1500,5,0.9716520309448242,0.7627080521817363,17,l2,3.0
570,570,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,2000,0,1.3238918781280518,0.5562455407869354,1,l1,3.0
571,571,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,2000,1,1.3290867805480957,0.6077670704277667,13,l1,3.0
572,572,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,2000,2,1.4680757522583008,0.5392081736909323,5,l2,3.0
573,573,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,2000,3,1.1823999881744385,0.6340759968274569,2,cosine,3.0
574,574,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,2000,4,1.341088056564331,0.6090606455348097,9,l1,3.0
575,575,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,2000,5,1.7475626468658447,0.7432755153343389,17,l1,3.0
576,576,src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-04-data,500,0,0.4729599952697754,0.6549073709105243,8,l2,1.0
577,577,src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-04-data,500,1,0.490703821182251,0.5053249890206412,4,l1,1.0
