,filename,n_samples,epoch,time,f1_macro,hidden_layer_sizes,max_iter,early_stopping,iteration
88,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1500,3,0.5416970252990723,0.5790950883415071,(),1000,True,2
89,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1500,3,1.818166971206665,0.5699818305554251,(),1000,True,3
90,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,500,4,0.0508408546447753,0.5378090819814901,(),1000,True,1
91,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,500,4,0.252556562423706,0.6322918220233656,(),1000,True,2
92,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,500,4,0.4296627044677734,0.5421114099926913,(),1000,True,3
93,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1000,4,0.7490231990814209,0.5733143290193494,(),1000,True,1
94,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1000,4,0.5365326404571533,0.5581962481962481,(),1000,True,2
95,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1000,4,0.9217898845672609,0.581776721669227,(),1000,True,3
96,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1500,4,0.8540241718292236,0.5656952474391769,(),1000,True,1
97,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1500,4,0.7432851791381836,0.5867021248386823,(),1000,True,2
98,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1500,4,0.9338676929473876,0.5371223758320532,(),1000,True,3
99,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,500,5,0.1345810890197754,0.511512467253699,(),1000,True,1
100,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,500,5,0.2540433406829834,0.5921886417309757,(),1000,True,2
101,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,500,5,0.4498617649078369,0.5640691192865106,(),1000,True,3
102,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1000,5,0.7406446933746338,0.59425761141515,(),1000,True,1
103,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1000,5,0.3640275001525879,0.5415750048647913,(),1000,True,2
104,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1000,5,1.8428969383239744,0.6169187283270682,(),1000,True,3
105,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1500,5,1.8374354839324951,0.5651143453527846,(),1000,True,1
106,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1500,5,0.8616070747375488,0.534979871613535,(),1000,True,2
107,src3/2025-05-05-FacebookAI/roberta-base-2e-05-data,1500,5,0.3639333248138428,0.5498358424386559,(),1000,True,3
108,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,500,0,0.1488254070281982,0.1788617886178861,(),1000,True,1
109,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,500,0,0.6263186931610107,0.3817989387296318,(),1000,True,2
110,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,500,0,0.4586126804351806,0.48568248248044,(),1000,True,3
111,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,0,0.929929256439209,0.5241787624140565,(),1000,True,1
112,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,0,0.6538875102996826,0.4358728397583438,(),1000,True,2
113,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,0,1.1980390548706057,0.460021821359529,(),1000,True,3
114,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1500,0,1.6557557582855225,0.5228454740294449,(),1000,True,1
115,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1500,0,1.2655236721038818,0.5118221200412981,(),1000,True,2
116,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1500,0,1.6381793022155762,0.5490363666834255,(),1000,True,3
117,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,500,1,0.6368012428283691,0.5657189421042789,(),1000,True,1
118,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,500,1,0.1430482864379882,0.1643323996265172,(),1000,True,2
119,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,500,1,0.4801721572875976,0.4506785454035447,(),1000,True,3
120,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,1,0.9434809684753418,0.4443369868901783,(),1000,True,1
121,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,1,0.1517977714538574,0.1789954337899543,(),1000,True,2
122,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,1,1.166804313659668,0.5623527676837314,(),1000,True,3
123,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1500,1,2.14112401008606,0.618280211772649,(),1000,True,1
124,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1500,1,1.037346124649048,0.5677104426137047,(),1000,True,2
125,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1500,1,1.1452593803405762,0.5738081086435763,(),1000,True,3
126,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,500,2,0.4416942596435547,0.5387283462729443,(),1000,True,1
127,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,500,2,0.6766331195831299,0.4577971519907004,(),1000,True,2
128,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,500,2,0.2508761882781982,0.5074891067538126,(),1000,True,3
129,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,2,0.2695286273956299,0.5154332876753067,(),1000,True,1
130,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,2,0.1591885089874267,0.4806482908177824,(),1000,True,2
131,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,2,1.1538615226745603,0.5521747013893611,(),1000,True,3
132,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1500,2,1.1242480278015137,0.5402889403702081,(),1000,True,1
133,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1500,2,1.038383722305298,0.5322904290901457,(),1000,True,2
134,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1500,2,1.5190701484680176,0.563297864999517,(),1000,True,3
135,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,500,3,0.259702205657959,0.5873343383536228,(),1000,True,1
136,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,500,3,0.3626537322998047,0.5509315165908573,(),1000,True,2
137,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,500,3,0.3590171337127685,0.4845971735019416,(),1000,True,3
138,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,3,1.353233814239502,0.5068321421372189,(),1000,True,1
139,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,3,0.8395144939422607,0.5722767591493864,(),1000,True,2
140,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,3,0.6757833957672119,0.5557226399331663,(),1000,True,3
141,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1500,3,1.3285434246063232,0.5784832451499118,(),1000,True,1
142,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1500,3,1.5569815635681152,0.5045789995726354,(),1000,True,2
143,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1500,3,0.8418612480163574,0.5669744804507495,(),1000,True,3
144,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,500,4,0.2483420372009277,0.5655915386000776,(),1000,True,1
145,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,500,4,0.5377650260925293,0.5031945013522446,(),1000,True,2
146,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,500,4,0.170825719833374,0.647686814277621,(),1000,True,3
147,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,4,1.601637601852417,0.5423700172868929,(),1000,True,1
148,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,4,0.3655493259429931,0.5002988397443003,(),1000,True,2
149,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,4,0.3322553634643554,0.5195108984582669,(),1000,True,3
150,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1500,4,0.9195218086242676,0.6099300538929021,(),1000,True,1
151,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1500,4,2.353304624557495,0.5674916316522342,(),1000,True,2
152,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1500,4,0.5503907203674316,0.5354813456255639,(),1000,True,3
153,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,500,5,0.3373286724090576,0.5385944672897632,(),1000,True,1
154,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,500,5,0.2619690895080566,0.6050765458280867,(),1000,True,2
155,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,500,5,0.1590995788574218,0.4860082039387496,(),1000,True,3
156,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,5,0.9451305866241456,0.5760405941032539,(),1000,True,1
157,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,5,0.338996410369873,0.6234875032447065,(),1000,True,2
158,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1000,5,0.8495047092437744,0.561349943006025,(),1000,True,3
159,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1500,5,0.4742789268493652,0.5571537096009653,(),1000,True,1
160,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1500,5,0.4649946689605713,0.5811237373737373,(),1000,True,2
161,src3/2025-05-05-FacebookAI/roberta-base-5e-05-data,1500,5,1.459202766418457,0.5498130827527019,(),1000,True,3
162,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,500,0,0.3425748348236084,0.4336597542242703,(),1000,True,1
163,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,500,0,0.2397115230560302,0.4001935578349537,(),1000,True,2
164,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,500,0,0.556290864944458,0.4911486550708107,(),1000,True,3
165,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,1000,0,1.4520578384399414,0.517916981297263,(),1000,True,1
166,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,1000,0,0.6571605205535889,0.3946876271876272,(),1000,True,2
167,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,1000,0,0.9520459175109864,0.5277496323572896,(),1000,True,3
168,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,1500,0,1.943779468536377,0.5695961040439398,(),1000,True,1
169,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,1500,0,1.089106798171997,0.5021449058486095,(),1000,True,2
170,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,1500,0,1.3328816890716553,0.498157474157589,(),1000,True,3
171,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,500,1,0.2571921348571777,0.3657360453760048,(),1000,True,1
172,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,500,1,0.355302095413208,0.4288441947850726,(),1000,True,2
173,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,500,1,0.3528070449829101,0.3879512658180219,(),1000,True,3
174,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,1000,1,1.0579595565795898,0.5255754493357466,(),1000,True,1
175,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,1000,1,0.7325522899627686,0.5239144538582907,(),1000,True,2
176,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,1000,1,0.748784065246582,0.4795338280536567,(),1000,True,3
177,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,1500,1,1.4167354106903076,0.5336485624760442,(),1000,True,1
178,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,1500,1,1.0388877391815186,0.5017343354610575,(),1000,True,2
179,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,1500,1,0.8560612201690674,0.5776498256426891,(),1000,True,3
180,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,500,2,0.1911232471466064,0.432410884135022,(),1000,True,1
181,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,500,2,0.1601245403289795,0.5224034747247845,(),1000,True,2
182,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,500,2,0.2548213005065918,0.4177794658352983,(),1000,True,3
183,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,1000,2,0.3203015327453613,0.4784348318688381,(),1000,True,1
184,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,1000,2,0.9617948532104492,0.5217286208237434,(),1000,True,2
185,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,1000,2,0.4492342472076416,0.5219784182665904,(),1000,True,3
186,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,1500,2,0.8395748138427734,0.5475303960533809,(),1000,True,1
187,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,1500,2,0.5339736938476562,0.5875651723175359,(),1000,True,2
188,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,1500,2,1.1457338333129885,0.5688660467542213,(),1000,True,3
189,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,500,3,0.3426074981689453,0.5416764963158069,(),1000,True,1
190,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,500,3,0.0413630008697509,0.4363380033483126,(),1000,True,2
191,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,500,3,0.4337072372436523,0.639912171329935,(),1000,True,3
192,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,1000,3,0.6502761840820312,0.549213470699014,(),1000,True,1
193,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,1000,3,0.7530407905578613,0.5773755656108598,(),1000,True,2
194,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,1000,3,0.8561513423919678,0.6201352215008914,(),1000,True,3
195,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,1500,3,0.5518651008605957,0.5488099537573105,(),1000,True,1
196,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,1500,3,1.54856538772583,0.6112674746389568,(),1000,True,2
197,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,1500,3,2.2599310874938965,0.53320262093218,(),1000,True,3
198,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,500,4,0.2203536033630371,0.4746816932797646,(),1000,True,1
199,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,500,4,0.310694932937622,0.5160330948121646,(),1000,True,2
200,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,500,4,0.2696866989135742,0.6155220139901993,(),1000,True,3
201,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,1000,4,0.5105946063995361,0.5823297492838714,(),1000,True,1
202,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,1000,4,0.3297524452209472,0.5474565281951108,(),1000,True,2
203,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,1000,4,0.8536050319671631,0.5180531886414239,(),1000,True,3
204,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,1500,4,1.3311388492584229,0.5964253394451112,(),1000,True,1
205,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,1500,4,1.0343890190124512,0.601415447474856,(),1000,True,2
206,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,1500,4,1.9462156295776367,0.5384401780912899,(),1000,True,3
207,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,500,5,0.1482946872711181,0.5588455980033453,(),1000,True,1
208,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,500,5,0.1578223705291748,0.5484175328337765,(),1000,True,2
209,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,500,5,0.3777906894683838,0.5672538722481536,(),1000,True,3
210,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,1000,5,0.4655487537384033,0.5370174052135366,(),1000,True,1
211,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,1000,5,0.3409087657928467,0.4612595652279821,(),1000,True,2
212,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,1000,5,0.8541874885559082,0.6070905251991089,(),1000,True,3
213,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,1500,5,2.237232685089112,0.5581455581455582,(),1000,True,1
214,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,1500,5,1.245340347290039,0.5091245650229316,(),1000,True,2
215,src3/2025-05-05-FacebookAI/roberta-base-5e-06-data,1500,5,0.9287102222442628,0.5680715197956577,(),1000,True,3
216,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,500,0,0.3898980617523193,0.2306878306878307,(),1000,True,1
217,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,500,0,0.3246755599975586,0.2967088635160712,(),1000,True,2
218,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,500,0,0.5303089618682861,0.4038382061612247,(),1000,True,3
