filename,n_samples,epoch,time,f1_macro,n_estimators,criterion,max_depth
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,2,178.85486602783203,0.7104341736694678,230,log_loss,30
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,3,134.3942847251892,0.7232479232479232,10,gini,60
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,4,118.47615385055542,0.7992983356864759,120,log_loss,30
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,5,163.4025514125824,0.6377999261720192,230,log_loss,30
src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,0,116.48459839820862,0.7869888585119206,120,entropy,90
src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,1,93.11907124519348,0.7517512077294687,560,entropy,30
src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,2,84.26423907279968,0.7650238741296986,450,gini,90
src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,3,60.55819749832153,0.6287983377260874,10,gini,90
src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,4,58.001242876052856,0.6486772486772486,120,entropy,90
src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,5,60.48860263824463,0.7838547767625782,450,log_loss,90
src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,0,115.0358555316925,0.7547438289750602,230,log_loss,90
src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,1,82.64971494674683,0.730824730824731,230,entropy,90
src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,2,140.1620056629181,0.6623944875107666,230,entropy,30
src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,3,128.3984773159027,0.669356609574001,780,gini,90
src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,4,82.7500069141388,0.7309554661392621,10,entropy,30
src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,5,164.16424298286438,0.7733658423313595,340,entropy,60
src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,0,86.08076000213623,0.5829062144851619,670,log_loss,30
src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,1,60.96679377555847,0.6606500224921277,560,log_loss,30
src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,2,89.65908765792847,0.7160887302396736,10,gini,90
src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,3,111.38615441322328,0.7494145199063231,670,log_loss,60
src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,4,77.23745727539062,0.6584403036576949,10,entropy,30
src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,5,123.50907301902772,0.6498454264411712,780,log_loss,90
src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,0,102.52268981933594,0.8114695340501793,670,log_loss,60
src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,1,137.8371353149414,0.8305163314791043,340,log_loss,90
src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,2,247.8802421092987,0.6912457912457913,780,entropy,60
src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,3,153.1658227443695,0.6871847924479505,10,entropy,60
src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,4,121.22997546195984,0.6890862493699373,780,gini,90
src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,5,108.95076036453248,0.6580127516297729,560,entropy,60
src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,0,120.8620102405548,0.7029663147310207,120,log_loss,90
src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,1,97.05288171768188,0.7540158082610914,890,gini,30
src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,2,146.17489385604858,0.814608636977058,120,entropy,90
src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,3,56.647358655929565,0.7228070175438597,10,log_loss,60
src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,4,59.12375211715698,0.6716049382716048,120,entropy,60
src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,5,145.4745647907257,0.6887709991158267,230,gini,90
src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,0,129.27597069740295,0.7302919758460114,450,entropy,30
src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,1,146.2562129497528,0.7552669552669552,340,gini,30
src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,2,127.67189645767212,0.7473237356958288,560,gini,60
src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,3,117.07777667045592,0.695398428731762,340,entropy,30
src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,4,78.3789792060852,0.6638129312547917,230,log_loss,60
src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,5,104.06577372550964,0.7201257861635221,670,entropy,90
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,0,61.34597635269165,0.7885730211817168,450,entropy,90
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,1,68.7091896533966,0.823453170593087,670,log_loss,60
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,2,120.99818062782288,0.7760721247563352,450,gini,90
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,3,74.35268259048462,0.7531313131313131,560,gini,30
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,4,132.37561917304993,0.8849414189857177,890,gini,30
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,5,50.17850613594055,0.8344256518675124,120,gini,60
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,0,110.36419558525084,0.8476802161012688,230,gini,30
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,1,177.74585390090942,0.7269425489764473,340,gini,30
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,2,112.67414236068726,0.7498740658160948,230,entropy,60
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,3,68.2891583442688,0.7327695944717222,10,log_loss,60
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,4,130.93901777267456,0.752349327821026,340,gini,30
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,5,162.6635398864746,0.8237926451041205,120,gini,60
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,0,98.00573492050172,0.8313492063492062,450,gini,30
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,1,62.744659662246704,0.7582721261966544,120,entropy,60
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,2,65.49599361419678,0.8064999064312893,450,gini,90
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,3,80.13310313224792,0.8046208417217908,560,entropy,60
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,4,93.01015782356262,0.8297042034250129,230,gini,30
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,5,96.96873712539671,0.8552803942361673,120,log_loss,90
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,0,156.3171784877777,0.8828424497428705,780,entropy,90
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,1,110.94744324684144,0.7877385772122615,560,gini,90
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,2,118.65648674964903,0.679832548403977,670,log_loss,30
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,3,165.29535365104675,0.8185956807427508,560,entropy,60
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,4,78.56493496894836,0.8706552706552707,120,gini,60
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,5,89.97563099861145,0.8332472006890611,780,gini,30
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,0,131.1774606704712,0.8538281364368321,450,log_loss,60
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,1,32.51375889778137,0.7453542392566783,120,gini,90
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,2,68.41719126701355,0.8097074436430288,560,log_loss,90
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,3,58.85561108589173,0.6952380952380951,120,gini,60
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,4,78.71369314193726,0.780952380952381,670,log_loss,90
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,5,60.124504804611206,0.6467455671719367,10,log_loss,60
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,0,199.9872136116028,0.8879383837493018,890,log_loss,30
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,1,199.9438679218292,0.8131061672373829,450,gini,60
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,2,106.81054043769836,0.79488730668404,780,gini,30
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,3,173.39162158966064,0.7603668261562998,340,gini,60
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,4,128.66776776313782,0.6788335847159376,230,entropy,90
src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,5,126.50580215454102,0.778354527135015,10,gini,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-0.0001-data,500,0,98.28847908973694,0.6407818716485038,890,log_loss,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-0.0001-data,500,1,43.363287925720215,0.7062423500611995,120,entropy,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-0.0001-data,500,2,88.3974609375,0.5551966873706005,560,gini,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-0.0001-data,500,3,44.56742811203003,0.5269744739887717,10,log_loss,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-0.0001-data,500,4,139.73329520225525,0.5050173326035395,450,entropy,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-0.0001-data,500,5,76.71724271774292,0.659922820426361,10,log_loss,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-0.0001-data,1000,0,106.78982210159302,0.6872571872571872,230,gini,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-0.0001-data,1000,1,314.15964102745056,0.6653846153846154,890,entropy,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-0.0001-data,1000,2,142.60465621948242,0.6193133663721899,450,log_loss,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-0.0001-data,1000,3,147.94131755828855,0.5862059486502832,670,log_loss,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-0.0001-data,1000,4,130.68368673324585,0.53359477124183,10,log_loss,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-0.0001-data,1000,5,87.21169686317444,0.6044772518936653,10,gini,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-0.0001-data,500,0,68.3283998966217,0.6250416250416251,560,entropy,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-0.0001-data,500,1,87.72186827659607,0.6992248062015504,230,gini,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-0.0001-data,500,2,134.62472295761108,0.6793507518270244,10,log_loss,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-0.0001-data,500,3,83.4689416885376,0.586827393431167,10,log_loss,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-0.0001-data,500,4,50.72724747657776,0.5833314468968119,450,gini,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-0.0001-data,500,5,81.12465190887451,0.5518518518518519,10,entropy,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-0.0001-data,1000,0,174.60433793067932,0.6694949494949496,560,gini,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-0.0001-data,1000,1,98.0413854122162,0.6524024024024024,120,gini,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-0.0001-data,1000,2,118.19096064567566,0.5727347920896309,670,log_loss,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-0.0001-data,1000,3,71.09430003166199,0.6703076598712272,120,entropy,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-0.0001-data,1000,4,151.50892519950867,0.4671464330413016,120,gini,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-0.0001-data,1000,5,80.67758131027222,0.5111611983765529,120,log_loss,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-0.0001-data,500,0,119.60465598106384,0.6093314093314094,780,entropy,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-0.0001-data,500,1,69.29415774345398,0.6521091811414391,890,log_loss,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-0.0001-data,500,2,98.94960117340088,0.5128593628593628,120,log_loss,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-0.0001-data,500,3,116.29058623313904,0.4811200237670825,120,log_loss,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-0.0001-data,500,4,49.47513699531555,0.5175278622087133,10,gini,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-0.0001-data,500,5,101.3050615787506,0.5275604809503115,780,log_loss,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-0.0001-data,1000,0,103.68974351882936,0.6727888171503792,670,gini,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-0.0001-data,1000,1,154.5588071346283,0.6540478312537136,120,entropy,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-0.0001-data,1000,2,236.2192668914795,0.5857826384142174,560,log_loss,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-0.0001-data,1000,3,101.9068205356598,0.669023569023569,120,entropy,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-0.0001-data,1000,4,113.90954613685608,0.5756158071947546,120,gini,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-0.0001-data,1000,5,100.53382849693298,0.4986802413273001,10,entropy,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-05-data,500,0,80.74448442459106,0.5840647370059134,230,entropy,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-05-data,500,1,69.03402090072632,0.6492035838725734,560,log_loss,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-05-data,500,2,107.37141180038452,0.6921773031612849,120,entropy,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-05-data,500,3,128.1080288887024,0.7052977270763114,450,gini,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-05-data,500,4,48.81420731544495,0.8322364918109599,340,log_loss,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-05-data,500,5,58.893229246139526,0.6618571957084721,230,entropy,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-05-data,1000,0,114.77645826339722,0.7421347496532009,230,entropy,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-05-data,1000,1,135.3841631412506,0.701245137291649,340,entropy,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-05-data,1000,2,128.79251194000244,0.7133173843700159,230,entropy,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-05-data,1000,3,104.9234902858734,0.6761844522755339,450,gini,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-05-data,1000,4,152.48975348472595,0.6724183006535948,450,log_loss,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-05-data,1000,5,187.41087579727173,0.6929468599033816,10,entropy,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-05-data,500,0,69.87183451652527,0.7398907103825136,450,entropy,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-05-data,500,1,66.59873580932617,0.6383788929688562,230,entropy,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-05-data,500,2,48.98519992828369,0.7518690783807062,230,log_loss,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-05-data,500,3,73.95208644866943,0.6821615804666652,120,log_loss,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-05-data,500,4,128.23717308044434,0.6886187455954897,340,log_loss,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-05-data,500,5,70.58446717262268,0.6562420544113907,780,log_loss,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-05-data,1000,0,110.12024664878844,0.5725092112188886,340,entropy,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-05-data,1000,1,116.94030928611755,0.6745936710013094,670,log_loss,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-05-data,1000,2,139.83585238456726,0.7416666666666667,560,gini,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-05-data,1000,3,118.49025869369508,0.6844444444444444,890,gini,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-05-data,1000,4,79.73420715332031,0.7062350888437846,10,log_loss,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-05-data,1000,5,175.50767874717712,0.7718844984802432,230,entropy,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-05-data,500,0,133.55647325515747,0.6735693147315422,780,entropy,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-05-data,500,1,74.6102705001831,0.621002990568208,230,gini,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-05-data,500,2,89.90529727935791,0.7156862745098039,340,log_loss,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-05-data,500,3,62.74540519714356,0.7407062876830319,560,gini,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-05-data,500,4,57.93288254737854,0.6188729066777847,230,gini,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-05-data,500,5,90.8062388896942,0.5808998100664767,670,gini,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-05-data,1000,0,88.28188681602478,0.6754850088183422,670,gini,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-05-data,1000,1,91.11987638473512,0.6481605351170568,120,entropy,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-05-data,1000,2,126.47355628013612,0.7085218702865762,230,log_loss,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-05-data,1000,3,143.89968752861023,0.7192857142857143,230,gini,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-05-data,1000,4,130.24881172180176,0.7389012590026939,670,log_loss,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-05-data,1000,5,179.0860939025879,0.6770536562203229,890,log_loss,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-5e-05-data,500,0,171.06398701667786,0.7357257368356147,890,log_loss,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-5e-05-data,500,1,129.23350477218628,0.6362901291670949,670,log_loss,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-5e-05-data,500,2,84.49413561820984,0.7380952380952381,230,entropy,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-5e-05-data,500,3,136.03557300567627,0.7608333333333333,780,entropy,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-5e-05-data,500,4,75.18048691749573,0.6814875431896709,670,log_loss,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-5e-05-data,500,5,84.61578583717346,0.6687719298245615,120,gini,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-5e-05-data,1000,0,115.20927619934082,0.7087301587301588,670,log_loss,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-5e-05-data,1000,1,211.02011704444885,0.705169340463458,230,log_loss,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-5e-05-data,1000,2,160.57562494277954,0.6479364662257843,120,entropy,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-5e-05-data,1000,3,153.85526704788208,0.7510951291271657,780,log_loss,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-5e-05-data,1000,4,133.32250785827637,0.617703392604665,560,entropy,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-5e-05-data,1000,5,118.38500952720642,0.8495475113122172,340,gini,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-5e-05-data,500,0,72.99361515045166,0.6768455800713866,670,log_loss,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-5e-05-data,500,1,65.40324401855469,0.708575112830432,670,gini,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-5e-05-data,500,2,70.83831715583801,0.7547085077864831,670,gini,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-5e-05-data,500,3,76.21655416488647,0.6919207579672696,890,log_loss,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-5e-05-data,500,4,56.33679914474487,0.6971892841458059,120,gini,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-5e-05-data,500,5,137.09576225280762,0.654236234709156,780,log_loss,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-5e-05-data,1000,0,139.505633354187,0.7393672916321,890,entropy,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-5e-05-data,1000,1,111.28857517242432,0.751384998443822,450,log_loss,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-5e-05-data,1000,2,134.95344996452332,0.6050724637681159,890,gini,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-5e-05-data,1000,3,93.6071388721466,0.7527777777777778,560,log_loss,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-5e-05-data,1000,4,114.69647979736328,0.6952861952861952,230,gini,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-5e-05-data,1000,5,89.68720006942749,0.6552417629439452,230,gini,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-5e-05-data,500,0,73.95651841163635,0.682641659716117,10,entropy,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-5e-05-data,500,1,91.24253106117249,0.7067218287051548,560,entropy,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-5e-05-data,500,2,113.09381914138794,0.5993631495151251,780,gini,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-5e-05-data,500,3,67.41577577590942,0.7515723270440251,560,log_loss,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-5e-05-data,500,4,93.85780811309814,0.7341334788143299,120,gini,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-5e-05-data,500,5,90.39003586769104,0.6430923246491579,120,log_loss,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-5e-05-data,1000,0,162.94660091400146,0.7107200368069934,780,log_loss,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-5e-05-data,1000,1,76.86294460296631,0.62185110211426,560,entropy,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-5e-05-data,1000,2,127.56661319732666,0.6514783691254279,230,entropy,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-5e-05-data,1000,3,84.85198092460632,0.7323113207547168,670,log_loss,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-5e-05-data,1000,4,118.59859728813171,0.717561853993638,890,log_loss,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-5e-05-data,1000,5,140.2544903755188,0.7364186078471793,230,gini,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-06-data,500,0,46.96588206291199,0.5509991938563367,10,log_loss,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-06-data,500,1,77.7795832157135,0.5648410747673368,560,gini,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-06-data,500,2,74.92633581161499,0.6568600220774133,340,gini,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-06-data,500,3,104.35251474380492,0.6694182389937108,10,log_loss,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-06-data,500,4,72.03895902633667,0.6936581354712715,10,log_loss,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-06-data,500,5,55.60018587112427,0.5965517241379311,10,log_loss,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-06-data,1000,0,88.70063972473145,0.7118406285072951,120,log_loss,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-06-data,1000,1,189.096447467804,0.6038159371492705,10,gini,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-06-data,1000,2,127.90404796600342,0.5585883476197496,230,log_loss,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-06-data,1000,3,126.81935930252077,0.6469092642618782,10,entropy,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-06-data,1000,4,87.41088724136353,0.584733893557423,10,gini,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-06-data,1000,5,106.16285705566406,0.6521417510093469,230,gini,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-06-data,500,0,168.9358823299408,0.6940411137132448,560,gini,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-06-data,500,1,120.82475185394289,0.6797495561162509,340,gini,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-06-data,500,2,72.22656154632568,0.5063812834999276,780,entropy,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-06-data,500,3,110.77242827415466,0.553033033033033,890,gini,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-06-data,500,4,75.36310172080994,0.6004112846218109,230,gini,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-06-data,500,5,78.00791788101196,0.5923836061767096,560,log_loss,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-06-data,1000,0,94.9590699672699,0.6913793103448276,120,gini,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-06-data,1000,1,142.23393177986145,0.6326278060743257,450,gini,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-06-data,1000,2,219.45092272758484,0.5932236178474208,10,gini,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-06-data,1000,3,105.9251503944397,0.6706463326071169,10,entropy,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-06-data,1000,4,104.58524823188782,0.6717178825553209,10,log_loss,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-06-data,1000,5,180.16939496994016,0.7106808691185993,230,entropy,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-06-data,500,0,139.30800819396973,0.6714664173289698,890,entropy,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-06-data,500,1,48.78299522399902,0.5323114869626497,10,log_loss,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-06-data,500,2,77.28017663955688,0.5401966454598033,340,entropy,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-06-data,500,3,84.80226349830627,0.681655471412884,120,entropy,60
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-06-data,500,4,89.82001328468323,0.6711560044893378,10,entropy,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-06-data,500,5,98.29000568389893,0.6543858925724338,10,gini,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-06-data,1000,0,64.97897720336914,0.5881065630512942,230,log_loss,90
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-06-data,1000,1,90.08770489692688,0.5243978243978243,10,gini,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-06-data,1000,2,131.87895703315735,0.6385836385836385,560,gini,30
src3/319_models/2025-06-09-google-bert/bert-base-uncased-1e-06-data,1000,3,157.2323353290558,0.6204872646733112,10,gini,60
