path,n_samples,epoch,time,score,n_estimators,criterion,max_depth,iteration,embedding_model,learning_rate,classifier,weight_decay,warmup_ratio,optim,n_optim_iterations,measure,n_neighbors,metric,hidden_layer_sizes,max_iter,early_stopping
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,1500,2,4.418999671936035,0.6449922292142557,,,,2,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,9.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,1500,2,4.008699417114258,0.5641915955357297,,,,3,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,11.0,l2,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,2000,2,6.0993053913116455,0.6386680314983356,,,,1,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,5.0,l2,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,2000,2,6.290786743164063,0.5022889205097808,,,,2,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,1.0,l2,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,2000,2,4.86592698097229,0.6185000228598029,,,,3,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,5.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,500,3,1.4028308391571045,0.5769396668303501,,,,1,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,13.0,l2,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,500,3,1.169921875,0.5422052492022519,,,,2,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,7.0,cosine,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,500,3,1.2692124843597412,0.5582912989601553,,,,3,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,12.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,1000,3,2.3829286098480225,0.5019255455712451,,,,1,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,9.0,cosine,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,1000,3,2.209488868713379,0.6093905829398526,,,,2,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,17.0,l2,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,1000,3,2.443470001220703,0.5764071702685022,,,,3,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,16.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,1500,3,4.807436466217041,0.6006953479631075,,,,1,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,17.0,l2,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,1500,3,3.433444261550904,0.5476326967653876,,,,2,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,13.0,cosine,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,1500,3,4.97765326499939,0.5954429673530798,,,,3,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,16.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,2000,3,4.97015643119812,0.566248460718965,,,,1,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,19.0,cosine,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,2000,3,4.058374404907227,0.5878679923302728,,,,2,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,16.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,2000,3,5.813910961151123,0.5862781201441138,,,,3,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,13.0,l2,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,500,4,1.3469717502593994,0.6335180551432301,,,,1,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,19.0,cosine,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,500,4,1.279176950454712,0.640989340989341,,,,2,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,8.0,cosine,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,500,4,1.2815375328063965,0.6557684647428194,,,,3,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,17.0,l2,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,1000,4,2.702777147293091,0.6009519808450581,,,,1,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,10.0,l2,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,1000,4,2.7663793563842773,0.5535754240611702,,,,2,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,16.0,l2,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,1000,4,2.0073533058166504,0.7002172278990516,,,,3,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,19.0,cosine,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,1500,4,3.2429232597351074,0.5731703576040003,,,,1,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,16.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,1500,4,3.399075746536255,0.5239920774267205,,,,2,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,19.0,cosine,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,1500,4,3.535667657852173,0.5961744344060779,,,,3,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,7.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,2000,4,4.903714895248413,0.5772662289389001,,,,1,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,16.0,l2,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,2000,4,5.202805519104004,0.5688415162067767,,,,2,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,1.0,cosine,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,2000,4,4.612071990966797,0.5429887029887029,,,,3,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,19.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,500,5,1.4854612350463867,0.6020438498699369,,,,1,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,15.0,cosine,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,500,5,1.240072250366211,0.5560532955601788,,,,2,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,17.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,500,5,1.6448407173156738,0.5811447811447811,,,,3,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,15.0,l2,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,1000,5,2.9860315322875977,0.5840826689586359,,,,1,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,16.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,1000,5,2.8898684978485107,0.642115320704553,,,,2,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,12.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,1000,5,2.554288864135742,0.5719457263276976,,,,3,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,12.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,1500,5,3.286996841430664,0.6335493489107947,,,,1,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,17.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,1500,5,3.675732374191284,0.558061821219716,,,,2,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,9.0,l2,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,1500,5,4.186377286911011,0.5888527236077145,,,,3,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,15.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,2000,5,4.544946670532227,0.5979066327642041,,,,1,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,17.0,cosine,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,2000,5,5.539871692657471,0.564635497634063,,,,2,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,8.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-1e-05-data,2000,5,5.003697633743286,0.6063869489709197,,,,3,google-bert/bert-base-uncased,1e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,13.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,500,0,1.221099853515625,0.5313755570165827,,,,1,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,12.0,l2,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,500,0,2.4684300422668457,0.4395476089365295,,,,2,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,19.0,l2,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,500,0,1.3290472030639648,0.4522118025954342,,,,3,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,9.0,l2,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,1000,0,2.707231044769287,0.5369893942256913,,,,1,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,9.0,cosine,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,1000,0,2.762857913970948,0.5083205325140808,,,,2,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,5.0,l2,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,1000,0,3.558825969696045,0.4982365708084644,,,,3,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,18.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,1500,0,3.8314480781555176,0.5368866158985157,,,,1,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,19.0,l2,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,1500,0,3.602041959762573,0.4574501189187188,,,,2,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,9.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,1500,0,2.842307806015014,0.4730555540563798,,,,3,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,13.0,cosine,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,2000,0,4.562650918960571,0.4573426288931397,,,,1,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,17.0,l2,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,2000,0,3.9786179065704346,0.4814352401851964,,,,2,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,9.0,cosine,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,2000,0,4.5753936767578125,0.5390778013810503,,,,3,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,9.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,500,1,1.4215905666351318,0.4029659052179589,,,,1,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,7.0,l2,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,500,1,1.605154037475586,0.514659469185785,,,,2,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,16.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,500,1,1.2431800365447998,0.4027437003249818,,,,3,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,10.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,1000,1,2.367924451828003,0.4561833777481678,,,,1,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,1.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,1000,1,2.0148379802703857,0.4385202044995859,,,,2,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,12.0,cosine,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,1000,1,2.9184577465057373,0.4310301898537192,,,,3,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,11.0,l2,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,1500,1,2.798611879348755,0.4753682418050234,,,,1,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,9.0,cosine,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,1500,1,3.550783157348633,0.5217515664165789,,,,2,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,1.0,cosine,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,1500,1,2.556688070297241,0.4800477299860612,,,,3,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,13.0,cosine,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,2000,1,4.027270317077637,0.4245899803437716,,,,1,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,5.0,cosine,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,2000,1,4.267193078994751,0.464092073924115,,,,2,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,19.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,2000,1,5.516201972961426,0.4265153081248858,,,,3,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,11.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,500,2,1.3104870319366455,0.5734514480569,,,,1,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,17.0,cosine,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,500,2,1.4589195251464844,0.4904609937816769,,,,2,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,10.0,l2,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,500,2,1.8483142852783203,0.5684368263315632,,,,3,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,18.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,1000,2,2.276525020599365,0.559555281777504,,,,1,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,19.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,1000,2,2.889643669128418,0.5604567875260069,,,,2,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,10.0,l2,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,1000,2,2.6040244102478027,0.5065939178615234,,,,3,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,5.0,l2,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,1500,2,2.853082180023194,0.6072049542755997,,,,1,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,19.0,cosine,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,1500,2,3.5741686820983887,0.5042287185144327,,,,2,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,17.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,1500,2,4.580905914306641,0.6065657077065589,,,,3,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,18.0,l2,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,2000,2,6.0241029262542725,0.5761124459741253,,,,1,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,18.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,2000,2,7.627995252609253,0.5434612421020187,,,,2,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,10.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,2000,2,3.939342975616455,0.5683298965734723,,,,3,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,11.0,cosine,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,500,3,1.433835506439209,0.5734899471204369,,,,1,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,14.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,500,3,1.4439313411712646,0.6197877321064745,,,,2,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,16.0,cosine,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,500,3,1.2875521183013916,0.5952096035861493,,,,3,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,15.0,l2,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,1000,3,2.246021747589112,0.6383106917831166,,,,1,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,6.0,cosine,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,1000,3,2.5451817512512207,0.6048951048951049,,,,2,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,8.0,l2,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,1000,3,2.843374967575073,0.5704218914380145,,,,3,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,8.0,cosine,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,1500,3,3.681342601776123,0.6072527381945947,,,,1,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,11.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,1500,3,4.949683427810669,0.584849527264388,,,,2,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,15.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,1500,3,2.8795835971832275,0.6174264943625687,,,,3,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,18.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,2000,3,6.07729172706604,0.5766195686037349,,,,1,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,19.0,l2,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,2000,3,4.074385404586792,0.5662181672243592,,,,2,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,11.0,cosine,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,2000,3,5.750792741775513,0.5862212960635931,,,,3,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,18.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,500,4,1.2894809246063232,0.563438592379948,,,,1,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,14.0,cosine,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,500,4,1.652580738067627,0.6209868203871202,,,,2,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,12.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,500,4,1.268733024597168,0.6497067454669695,,,,3,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,5.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,1000,4,2.77192497253418,0.5420467930222008,,,,1,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,10.0,l2,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,1000,4,3.299267530441284,0.6462675284618443,,,,2,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,13.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,1000,4,3.0140280723571777,0.6103821592182772,,,,3,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,17.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,1500,4,6.714832067489624,0.5578235800914574,,,,1,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,12.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,1500,4,3.83589506149292,0.6094963520285527,,,,2,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,4.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,1500,4,4.485998868942261,0.5761002328695142,,,,3,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,12.0,cosine,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,2000,4,5.000277996063232,0.5626014026273093,,,,1,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,12.0,l2,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,2000,4,7.995652437210083,0.5823429797833759,,,,2,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,15.0,l2,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,2000,4,3.728010892868042,0.6353567829649452,,,,3,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,8.0,cosine,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,500,5,1.2518072128295898,0.6017397236909432,,,,1,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,5.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,500,5,2.023083209991455,0.5851225406394861,,,,2,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,12.0,cosine,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,500,5,1.8388872146606443,0.6417542862555651,,,,3,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,11.0,cosine,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,1000,5,2.694597244262696,0.6015424329276974,,,,1,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,15.0,cosine,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,1000,5,2.758829355239868,0.5862731907235385,,,,2,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,17.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,1000,5,2.819460391998291,0.6051489363172425,,,,3,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,17.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,1500,5,2.652052879333496,0.5863508139104697,,,,1,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,9.0,cosine,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,1500,5,3.7752511501312256,0.6032483503220464,,,,2,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,19.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,1500,5,4.425490140914917,0.5778387800282662,,,,3,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,15.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,2000,5,5.017553329467773,0.5852793810508555,,,,1,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,12.0,l1,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,2000,5,3.439719915390014,0.6140395690768975,,,,2,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,4.0,cosine,,,
src3/2025-05-05-google-bert/bert-base-uncased-2e-05-data,2000,5,5.650174617767334,0.6432957759540038,,,,3,google-bert/bert-base-uncased,2e-05,KNeighborsClassifier,0.01,0.1,adamw_torch,-1,f1_macro,19.0,l2,,,
