err,generation,opt_grasped,time,N_dims,n_population_ratio,n_population,num_parents_mating_ratio,num_parents_mating,elitism_ratio,n_elitism,seed,passing,counter
4.646830399399341,23.0,2.0,0.05716705322265625,1,0.5,5,0.5,2,0.0,0,125732,"[True, True, True]",43
2.058550230134043,25.0,2.0,0.059973955154418945,1,0.5,5,0.5,2,0.0,0,31253,"[True, True, True]",45
2.0534108776288917,15.0,1.0,0.06050443649291992,1,0.5,5,0.5,2,0.5,1,42,"[True, True, True]",35
0.45785985990010225,8.0,0.0,0.04857444763183594,1,0.5,5,0.5,2,0.5,1,18,"[True, True, True]",28
2.8550236410163885,30.0,1.0,0.08687663078308105,1,0.5,5,0.5,2,0.5,1,2306406,"[True, True, True]",50
2.3562946698723586,6.0,2.0,0.045525312423706055,1,0.5,5,0.5,2,0.5,1,98,"[True, True, True]",26
4.267908588373238,17.0,2.0,0.06323003768920898,1,0.5,5,0.5,2,0.5,1,12471,"[True, True, True]",37
0.32050145238957883,18.0,1.0,0.0800619125366211,1,0.5,5,0.5,2,0.5,1,41274,"[True, True, True]",38
0.9461942700073556,2.0,0.0,0.039102792739868164,1,0.5,5,0.5,2,0.5,1,5328,"[True, True, True]",22
2.209812445556979,10.0,2.0,0.05239701271057129,1,0.5,5,0.5,2,0.5,1,1247,"[True, True, True]",30
0.6814911924658658,8.0,0.0,0.048838138580322266,1,0.5,5,0.5,2,0.5,1,125732,"[True, True, True]",28
3.358779341572167,36.0,1.0,0.09552836418151855,1,0.5,5,0.5,2,0.5,1,31253,"[True, True, True]",56
3.5744377566703998,20.0,1.0,0.05338096618652344,1,0.5,5,0.5,2,1.0,2,42,"[True, True, True]",40
0.36131017270413546,38.0,0.0,0.07617974281311035,1,0.5,5,0.5,2,1.0,2,18,"[True, True, True]",58
0.3244443056927473,40.0,0.0,0.07863879203796387,1,0.5,5,0.5,2,1.0,2,2306406,"[True, True, True]",60
0.3299120076379829,11.0,0.0,0.04189157485961914,1,0.5,5,0.5,2,1.0,2,98,"[True, True, True]",31
2.576123770715241,20.0,2.0,0.053468942642211914,1,0.5,5,0.5,2,1.0,2,12471,"[True, True, True]",40
4.467882234770341,5.0,2.0,0.03422665596008301,1,0.5,5,0.5,2,1.0,2,41274,"[True, True, True]",25
2.1655401953004825,14.0,0.0,0.04559683799743652,1,0.5,5,0.5,2,1.0,2,5328,"[True, True, True]",34
2.4520289519145386,30.0,0.0,0.06646442413330078,1,0.5,5,0.5,2,1.0,2,1247,"[True, True, True]",50
4.646830399399341,23.0,2.0,0.05747509002685547,1,0.5,5,0.5,2,1.0,2,125732,"[True, True, True]",43
2.058550230134043,25.0,2.0,0.059763193130493164,1,0.5,5,0.5,2,1.0,2,31253,"[True, True, True]",45
2.106343170925695,20.0,1.0,0.05270123481750488,1,1.0,5,0.1,2,0.0,0,42,"[True, True, True]",40
0.36131017270413546,38.0,0.0,0.07550644874572754,1,1.0,5,0.1,2,0.0,0,18,"[True, True, True]",58
0.3244443056927473,40.0,0.0,0.07820320129394531,1,1.0,5,0.1,2,0.0,0,2306406,"[True, True, True]",60
3.9715241749684367,11.0,2.0,0.04964780807495117,1,1.0,5,0.1,2,0.0,0,98,"[True, True, True]",31
2.576123770715241,20.0,2.0,0.05307483673095703,1,1.0,5,0.1,2,0.0,0,12471,"[True, True, True]",40
4.467882234770341,5.0,2.0,0.033599853515625,1,1.0,5,0.1,2,0.0,0,41274,"[True, True, True]",25
2.1655401953004825,14.0,0.0,0.044872283935546875,1,1.0,5,0.1,2,0.0,0,5328,"[True, True, True]",34
2.4520289519145386,30.0,0.0,0.06591963768005371,1,1.0,5,0.1,2,0.0,0,1247,"[True, True, True]",50
4.646830399399341,23.0,2.0,0.05727982521057129,1,1.0,5,0.1,2,0.0,0,125732,"[True, True, True]",43
2.058550230134043,25.0,2.0,0.06144261360168457,1,1.0,5,0.1,2,0.0,0,31253,"[True, True, True]",45
2.0534108776288917,15.0,1.0,0.06110334396362305,1,1.0,5,0.1,2,0.5,1,42,"[True, True, True]",35
0.45785985990010225,8.0,0.0,0.04864668846130371,1,1.0,5,0.1,2,0.5,1,18,"[True, True, True]",28
2.8550236410163885,30.0,1.0,0.08909058570861816,1,1.0,5,0.1,2,0.5,1,2306406,"[True, True, True]",50
2.3562946698723586,6.0,2.0,0.054143428802490234,1,1.0,5,0.1,2,0.5,1,98,"[True, True, True]",26
4.267908588373238,17.0,2.0,0.0675516128540039,1,1.0,5,0.1,2,0.5,1,12471,"[True, True, True]",37
0.32050145238957883,18.0,1.0,0.0741729736328125,1,1.0,5,0.1,2,0.5,1,41274,"[True, True, True]",38
0.9461942700073556,2.0,0.0,0.03924155235290527,1,1.0,5,0.1,2,0.5,1,5328,"[True, True, True]",22
2.209812445556979,10.0,2.0,0.05463123321533203,1,1.0,5,0.1,2,0.5,1,1247,"[True, True, True]",30
0.6814911924658658,8.0,0.0,0.050855398178100586,1,1.0,5,0.1,2,0.5,1,125732,"[True, True, True]",28
3.358779341572167,36.0,1.0,0.10411596298217773,1,1.0,5,0.1,2,0.5,1,31253,"[True, True, True]",56
3.5744377566703998,20.0,1.0,0.05408883094787598,1,1.0,5,0.1,2,1.0,2,42,"[True, True, True]",40
0.36131017270413546,38.0,0.0,0.07926225662231445,1,1.0,5,0.1,2,1.0,2,18,"[True, True, True]",58
0.3244443056927473,40.0,0.0,0.08247637748718262,1,1.0,5,0.1,2,1.0,2,2306406,"[True, True, True]",60
0.3299120076379829,11.0,0.0,0.0422053337097168,1,1.0,5,0.1,2,1.0,2,98,"[True, True, True]",31
2.576123770715241,20.0,2.0,0.05457496643066406,1,1.0,5,0.1,2,1.0,2,12471,"[True, True, True]",40
4.467882234770341,5.0,2.0,0.03619050979614258,1,1.0,5,0.1,2,1.0,2,41274,"[True, True, True]",25
2.1655401953004825,14.0,0.0,0.046399593353271484,1,1.0,5,0.1,2,1.0,2,5328,"[True, True, True]",34
2.4520289519145386,30.0,0.0,0.06994271278381348,1,1.0,5,0.1,2,1.0,2,1247,"[True, True, True]",50
4.646830399399341,23.0,2.0,0.06956076622009277,1,1.0,5,0.1,2,1.0,2,125732,"[True, True, True]",43
2.058550230134043,25.0,2.0,0.060140371322631836,1,1.0,5,0.1,2,1.0,2,31253,"[True, True, True]",45
2.106343170925695,20.0,1.0,0.053869009017944336,1,1.0,5,0.2,2,0.0,0,42,"[True, True, True]",40
0.36131017270413546,38.0,0.0,0.07663536071777344,1,1.0,5,0.2,2,0.0,0,18,"[True, True, True]",58
0.3244443056927473,40.0,0.0,0.0797572135925293,1,1.0,5,0.2,2,0.0,0,2306406,"[True, True, True]",60
3.9715241749684367,11.0,2.0,0.042388200759887695,1,1.0,5,0.2,2,0.0,0,98,"[True, True, True]",31
2.576123770715241,20.0,2.0,0.05358767509460449,1,1.0,5,0.2,2,0.0,0,12471,"[True, True, True]",40
4.467882234770341,5.0,2.0,0.034029245376586914,1,1.0,5,0.2,2,0.0,0,41274,"[True, True, True]",25
2.1655401953004825,14.0,0.0,0.054442644119262695,1,1.0,5,0.2,2,0.0,0,5328,"[True, True, True]",34
2.4520289519145386,30.0,0.0,0.06641435623168945,1,1.0,5,0.2,2,0.0,0,1247,"[True, True, True]",50
4.646830399399341,23.0,2.0,0.057698726654052734,1,1.0,5,0.2,2,0.0,0,125732,"[True, True, True]",43
2.058550230134043,25.0,2.0,0.05932950973510742,1,1.0,5,0.2,2,0.0,0,31253,"[True, True, True]",45
2.0534108776288917,15.0,1.0,0.06104874610900879,1,1.0,5,0.2,2,0.5,1,42,"[True, True, True]",35
0.45785985990010225,8.0,0.0,0.04930233955383301,1,1.0,5,0.2,2,0.5,1,18,"[True, True, True]",28
2.8550236410163885,30.0,1.0,0.0986623764038086,1,1.0,5,0.2,2,0.5,1,2306406,"[True, True, True]",50
2.3562946698723586,6.0,2.0,0.04790663719177246,1,1.0,5,0.2,2,0.5,1,98,"[True, True, True]",26
4.267908588373238,17.0,2.0,0.07360005378723145,1,1.0,5,0.2,2,0.5,1,12471,"[True, True, True]",37
0.32050145238957883,18.0,1.0,0.0660545825958252,1,1.0,5,0.2,2,0.5,1,41274,"[True, True, True]",38
0.9461942700073556,2.0,0.0,0.03901481628417969,1,1.0,5,0.2,2,0.5,1,5328,"[True, True, True]",22
2.209812445556979,10.0,2.0,0.05305218696594238,1,1.0,5,0.2,2,0.5,1,1247,"[True, True, True]",30
0.6814911924658658,8.0,0.0,0.04931926727294922,1,1.0,5,0.2,2,0.5,1,125732,"[True, True, True]",28
3.358779341572167,36.0,1.0,0.09715032577514648,1,1.0,5,0.2,2,0.5,1,31253,"[True, True, True]",56
3.5744377566703998,20.0,1.0,0.054601192474365234,1,1.0,5,0.2,2,1.0,2,42,"[True, True, True]",40
